Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
12.9899997711182,92,43.7000007629395,0.898000001907349,53.2000007629395,7193,317.799987792969,106.099998474121,799,627,2
12.9200000762939,92.0999984741211,43.7000007629395,0.755999982357025,28.2999992370605,6957,307.100006103516,106.099998474121,800,629,2
12.8199996948242,92.0999984741211,43.7000007629395,0.78600001335144,21.5,6380,305.100006103516,106.099998474121,800,633,2
13.0900001525879,92.1999969482422,43.5999984741211,1.12000000476837,21.2999992370605,5709,294.399993896484,106.699996948242,801,635,2
13.0799999237061,92.1999969482422,43.5999984741211,1.58599996566772,23.5,5206,286.600006103516,106.400001525879,801,638,2
13.039999961853,92.1999969482422,43.5999984741211,1.94599997997284,25.7999992370605,4563,268,106.099998474121,802,638,2
12.9200000762939,92.1999969482422,43.5999984741211,2.27300000190735,27.7000007629395,4323,255.300003051758,106.099998474121,802,639,2
12.9300003051758,92.3000030517578,43.5,2.40000009536743,28.8999996185303,4756,277.799987792969,106.099998474121,801,639,2
12.9499998092651,92.3000030517578,43.5,1.15699994564056,29.3999996185303,4734,277.799987792969,106.099998474121,800,638,2
13.0200004577637,92.3000030517578,43.4000015258789,0.898000001907349,29.2999992370605,4415,258.299987792969,106.099998474121,798,636,2
13.1000003814697,92.3000030517578,43.4000015258789,1.30299997329712,29.5,4165,246.5,106.5,796,635,2
13.1400003433228,92.3000030517578,43.4000015258789,2.22399997711182,28.7999992370605,4125,247.5,106.699996948242,793,635,2
13.0900001525879,92.4000015258789,43.2999992370605,2.40000009536743,30.2000007629395,4010,250.5,106.5,793,633,2
13.1400003433228,92.4000015258789,43.2999992370605,1.96000003814697,31.1000003814697,4104,247.5,106.099998474121,791,631,2
13.0799999237061,92.4000015258789,43.2999992370605,1.08899998664856,31.7000007629395,3970,237.800003051758,106.099998474121,788,629,2
13.1400003433228,92.4000015258789,43.2999992370605,0.943000018596649,33.2000007629395,3757,242.600006103516,106.099998474121,786,627,2
13.1599998474121,92.5,43.2999992370605,0.916000008583069,34.2999992370605,3782,240.699996948242,106.099998474121,784,625,2
12.9799995422363,92.5,43.2999992370605,0.921999990940094,34.5,3835,234.800003051758,106.099998474121,781,623,2
13.0100002288818,92.5,43.2999992370605,0.925000011920929,35.2999992370605,3703,231.899993896484,106.699996948242,781,623,2
12.9899997711182,92.5,43.2000007629395,0.939999997615814,37.2000007629395,3522,229,106.5,780,621,2
12.7299995422363,92.5999984741211,43.2000007629395,0.926999986171722,38.9000015258789,3594,226,106.099998474121,778,619,2
12.8900003433228,92.5999984741211,43.2000007629395,0.933000028133392,51.7000007629395,3660,229.899993896484,106.099998474121,778,617,2
12.9200000762939,92.6999969482422,43.2000007629395,0.86599999666214,68.4000015258789,3825,229,106,777,616,2
13.0299997329712,92.6999969482422,43.2000007629395,0.894999980926514,82,4044,242.600006103516,106.099998474121,777,614,2
13.0200004577637,92.6999969482422,43.2000007629395,0.924000024795532,94.5,3881,237.800003051758,106.099998474121,777,614,2
13.1599998474121,92.8000030517578,43.2000007629395,0.889999985694885,96.3000030517578,4033,244.600006103516,106,777,612,2
13.0500001907349,92.8000030517578,43.2000007629395,0.828999996185303,97.3000030517578,4163,248.5,106.5,776,612,2
13.0799999237061,92.8000030517578,43.2000007629395,0.875,94.5,4582,260.200012207031,106.5,776,611,2
13.039999961853,92.8000030517578,43.2000007629395,0.940999984741211,97.3000030517578,4332,256.299987792969,106.099998474121,776,611,2
